LR_O2 l\h;LR_CH4_g\hr;LR;LR percent;SV_RAW;SV;DIST;SERIES;SPLIT
0,057;22,8456;23;60;760;494;2;5cm upper;1
0,057;22,8456;23;60;413;147;2;5cm upper;1
0,057;22,8456;23;60;586;320;2;5cm upper;1
0,057;22,8456;23;60;955;689;2;5cm upper;1
0,057;22,8456;23;60;795;529;2;5cm upper;1
0,057;22,8456;23;60;797;531;2;5cm upper;1
0,057;22,8456;23;60;1707;1441;2;5cm upper;1
0,057;22,8456;23;60;3047;2781;2;5cm upper;1
0,057;22,8456;23;60;3717;3451;2;5cm upper;1
0,057;22,8456;23;60;4832;4566;2;5cm upper;1
0,057;22,8456;23;60;4733;4467;2;5cm upper;1
0,057;22,8456;23;60;4526;4260;2;5cm upper;1
0,057;22,8456;23;60;3631;3365;2;5cm upper;1
0,057;22,8456;23;60;3624;3358;2;5cm upper;1
0,057;22,8456;23;60;2143;1877;2;5cm upper;1
0,057;22,8456;23;60;1044;778;2;5cm upper;1
0,057;22,8456;23;60;1639;1373;2;5cm upper;1
0,057;22,8456;23;60;2265;1999;2;5cm upper;1
0,057;22,8456;23;60;1819;1553;2;5cm upper;1
0,057;22,8456;23;60;1865;1599;2;5cm upper;1
0,057;22,8456;23;60;1562;1296;2;5cm upper;1
0,057;22,8456;23;60;1495;1229;2;5cm upper;1
0,057;22,8456;23;60;1526;1260;2;5cm upper;1
0,057;22,8456;23;60;1538;1272;2;5cm upper;1
0,057;22,8456;23;60;1520;1254;2;5cm upper;1
0,057;22,8456;23;60;1541;1275;2;5cm upper;1
0,057;22,8456;23;60;1881;1615;2;5cm upper;1
0,057;22,8456;23;60;2388;2122;2;5cm upper;1
0,057;22,8456;23;60;2861;2595;2;5cm upper;1
0,057;22,8456;23;60;2359;2093;2;5cm upper;1
0,057;22,8456;23;60;1827;1561;2;5cm upper;1
0,057;22,8456;23;60;1625;1359;2;5cm upper;1
0,057;22,8456;23;60;1531;1265;2;5cm upper;1
0,057;22,8456;23;60;1451;1185;2;5cm upper;1
0,057;22,8456;23;60;1963;1697;2;5cm upper;1
0,057;22,8456;23;60;1696;1430;2;5cm upper;1
0,057;22,8456;23;60;1738;1472;2;5cm upper;1
0,057;22,8456;23;60;2232;1966;2;5cm upper;1
0,057;22,8456;23;60;2558;2292;2;5cm upper;1
0,057;22,8456;23;60;2721;2455;2;5cm upper;1
0,057;22,8456;23;60;2242;1976;2;5cm upper;1
0,057;22,8456;23;60;1892;1626;2;5cm upper;1
0,057;22,8456;23;60;1836;1570;2;5cm upper;1
0,057;22,8456;23;60;1903;1637;2;5cm upper;1
0,057;22,8456;23;60;2050;1784;2;5cm upper;1
0,057;22,8456;23;60;2329;2063;2;5cm upper;1
0,057;22,8456;23;60;2058;1792;2;5cm upper;1
0,057;22,8456;23;60;2609;2343;2;5cm upper;1
0,057;22,8456;23;60;1982;1716;2;5cm upper;1
0,057;22,8456;23;60;2096;1830;2;5cm upper;1
0,057;22,8456;23;60;3128;2862;2;5cm upper;1
0,057;22,8456;23;60;2307;2041;2;5cm upper;1
0,057;22,8456;23;60;1857;1591;2;5cm upper;1
0,057;22,8456;23;60;2359;2093;2;5cm upper;1
0,057;22,8456;23;60;3209;2943;2;5cm upper;1
0,057;22,8456;23;60;3344;3078;2;5cm upper;1
0,057;22,8456;23;60;3438;3172;2;5cm upper;1
0,057;22,8456;23;60;2843;2577;2;5cm upper;1
0,057;22,8456;23;60;2697;2431;2;5cm upper;1
0,057;22,8456;23;60;2828;2562;2;5cm upper;1
0,057;22,8456;23;60;2994;2728;2;5cm upper;1
0,057;22,8456;23;60;2563;2297;2;5cm upper;1
0,057;22,8456;23;60;2053;1787;2;5cm upper;1
0,057;22,8456;23;60;2377;2111;2;5cm upper;1
0,057;22,8456;23;60;3035;2769;2;5cm upper;1
0,057;22,8456;23;60;2725;2459;2;5cm upper;1
0,057;22,8456;23;60;2789;2523;2;5cm upper;1
0,057;22,8456;23;60;2205;1939;2;5cm upper;1
0,057;22,8456;23;60;2006;1740;2;5cm upper;1
0,057;22,8456;23;60;1858;1592;2;5cm upper;1
0,057;22,8456;23;60;1742;1476;2;5cm upper;1
0,057;22,8456;23;60;1889;1623;2;5cm upper;1
0,057;22,8456;23;60;1638;1372;2;5cm upper;1
0,057;22,8456;23;60;1647;1381;2;5cm upper;1
0,057;22,8456;23;60;1727;1461;2;5cm upper;1
0,057;22,8456;23;60;2003;1737;2;5cm upper;1
0,057;22,8456;23;60;1995;1729;2;5cm upper;1
0,057;22,8456;23;60;2449;2183;2;5cm upper;1
0,057;22,8456;23;60;3020;2754;2;5cm upper;1
0,057;22,8456;23;60;3057;2791;2;5cm upper;1
0,057;22,8456;23;60;2845;2579;2;5cm upper;1
0,057;22,8456;23;60;2095;1829;2;5cm upper;1
0,057;22,8456;23;60;2227;1961;2;5cm upper;1
0,057;22,8456;23;60;3306;3040;2;5cm upper;1
0,057;22,8456;23;60;5705;5439;2;5cm upper;1
0,057;22,8456;23;60;5112;4846;2;5cm upper;1
0,057;22,8456;23;60;5782;5516;2;5cm upper;1
0,057;22,8456;23;60;5319;5053;2;5cm upper;1
0,057;22,8456;23;60;5167;4901;2;5cm upper;1
0,057;22,8456;23;60;4498;4232;2;5cm upper;1
0,057;22,8456;23;60;3366;3100;2;5cm upper;1
0,057;22,8456;23;60;2941;2675;2;5cm upper;1
0,057;22,8456;23;60;2756;2490;2;5cm upper;1
0,057;22,8456;23;60;2213;1947;2;5cm upper;1
0,057;22,8456;23;60;1748;1482;2;5cm upper;1
0,057;22,8456;23;60;1725;1459;2;5cm upper;1
0,057;22,8456;23;60;1706;1440;2;5cm upper;1
0,057;22,8456;23;60;1680;1414;2;5cm upper;1
0,057;22,8456;23;60;1794;1528;2;5cm upper;1
0,057;22,8456;23;60;1736;1470;2;5cm upper;1
0,057;22,8456;23;60;1861;1595;2;5cm upper;1
0,057;22,8456;23;60;2161;1895;2;5cm upper;1
0,057;22,8456;23;60;1495;834;4;5cm upper;1
0,057;22,8456;23;60;1534;873;4;5cm upper;1
0,057;22,8456;23;60;1427;766;4;5cm upper;1
0,057;22,8456;23;60;1283;622;4;5cm upper;1
0,057;22,8456;23;60;1692;1031;4;5cm upper;1
0,057;22,8456;23;60;2309;1648;4;5cm upper;1
0,057;22,8456;23;60;2420;1759;4;5cm upper;1
0,057;22,8456;23;60;2374;1713;4;5cm upper;1
0,057;22,8456;23;60;2365;1704;4;5cm upper;1
0,057;22,8456;23;60;2360;1699;4;5cm upper;1
0,057;22,8456;23;60;2378;1717;4;5cm upper;1
0,057;22,8456;23;60;2873;2212;4;5cm upper;1
0,057;22,8456;23;60;3711;3050;4;5cm upper;1
0,057;22,8456;23;60;4013;3352;4;5cm upper;1
0,057;22,8456;23;60;3584;2923;4;5cm upper;1
0,057;22,8456;23;60;3714;3053;4;5cm upper;1
0,057;22,8456;23;60;3708;3047;4;5cm upper;1
0,057;22,8456;23;60;3621;2960;4;5cm upper;1
0,057;22,8456;23;60;3952;3291;4;5cm upper;1
0,057;22,8456;23;60;4123;3462;4;5cm upper;1
0,057;22,8456;23;60;3551;2890;4;5cm upper;1
0,057;22,8456;23;60;4579;3918;4;5cm upper;1
0,057;22,8456;23;60;3293;2632;4;5cm upper;1
0,057;22,8456;23;60;3879;3218;4;5cm upper;1
0,057;22,8456;23;60;3902;3241;4;5cm upper;1
0,057;22,8456;23;60;3263;2602;4;5cm upper;1
0,057;22,8456;23;60;4362;3701;4;5cm upper;1
0,057;22,8456;23;60;4819;4158;4;5cm upper;1
0,057;22,8456;23;60;4584;3923;4;5cm upper;1
0,057;22,8456;23;60;4059;3398;4;5cm upper;1
0,057;22,8456;23;60;2717;2056;4;5cm upper;1
0,057;22,8456;23;60;2407;1746;4;5cm upper;1
0,057;22,8456;23;60;2888;2227;4;5cm upper;1
0,057;22,8456;23;60;3444;2783;4;5cm upper;1
0,057;22,8456;23;60;3090;2429;4;5cm upper;1
0,057;22,8456;23;60;2176;1515;4;5cm upper;1
0,057;22,8456;23;60;2861;2200;4;5cm upper;1
0,057;22,8456;23;60;4751;4090;4;5cm upper;1
0,057;22,8456;23;60;4812;4151;4;5cm upper;1
0,057;22,8456;23;60;3198;2537;4;5cm upper;1
0,057;22,8456;23;60;2510;1849;4;5cm upper;1
0,057;22,8456;23;60;2026;1365;4;5cm upper;1
0,057;22,8456;23;60;1978;1317;4;5cm upper;1
0,057;22,8456;23;60;3808;3147;4;5cm upper;1
0,057;22,8456;23;60;5379;4718;4;5cm upper;1
0,057;22,8456;23;60;4274;3613;4;5cm upper;1
0,057;22,8456;23;60;2273;1612;4;5cm upper;1
0,057;22,8456;23;60;2239;1578;4;5cm upper;1
0,057;22,8456;23;60;2109;1448;4;5cm upper;1
0,057;22,8456;23;60;2091;1430;4;5cm upper;1
0,057;22,8456;23;60;2095;1434;4;5cm upper;1
0,057;22,8456;23;60;2188;1527;4;5cm upper;1
0,057;22,8456;23;60;2217;1556;4;5cm upper;1
0,057;22,8456;23;60;2044;1383;4;5cm upper;1
0,057;22,8456;23;60;2036;1375;4;5cm upper;1
0,057;22,8456;23;60;1825;1164;4;5cm upper;1
0,057;22,8456;23;60;1786;1125;4;5cm upper;1
0,057;22,8456;23;60;1859;1198;4;5cm upper;1
0,057;22,8456;23;60;1986;1325;4;5cm upper;1
0,057;22,8456;23;60;2004;1343;4;5cm upper;1
0,057;22,8456;23;60;1936;1275;4;5cm upper;1
0,057;22,8456;23;60;1852;1191;4;5cm upper;1
0,057;22,8456;23;60;1960;1299;4;5cm upper;1
0,057;22,8456;23;60;2144;1483;4;5cm upper;1
0,057;22,8456;23;60;1947;1286;4;5cm upper;1
0,057;22,8456;23;60;1913;1252;4;5cm upper;1
0,057;22,8456;23;60;2290;1629;4;5cm upper;1
0,057;22,8456;23;60;2248;1587;4;5cm upper;1
0,057;22,8456;23;60;2259;1598;4;5cm upper;1
0,057;22,8456;23;60;2364;1703;4;5cm upper;1
0,057;22,8456;23;60;2360;1699;4;5cm upper;1
0,057;22,8456;23;60;2319;1658;4;5cm upper;1
0,057;22,8456;23;60;2223;1562;4;5cm upper;1
0,057;22,8456;23;60;2243;1582;4;5cm upper;1
0,057;22,8456;23;60;2405;1744;4;5cm upper;1
0,057;22,8456;23;60;2372;1711;4;5cm upper;1
0,057;22,8456;23;60;2324;1663;4;5cm upper;1
0,057;22,8456;23;60;2281;1620;4;5cm upper;1
0,057;22,8456;23;60;2224;1563;4;5cm upper;1
0,057;22,8456;23;60;2130;1469;4;5cm upper;1
0,057;22,8456;23;60;2186;1525;4;5cm upper;1
0,057;22,8456;23;60;2149;1488;4;5cm upper;1
0,057;22,8456;23;60;2169;1508;4;5cm upper;1
0,057;22,8456;23;60;2262;1601;4;5cm upper;1
0,057;22,8456;23;60;2270;1609;4;5cm upper;1
0,057;22,8456;23;60;2258;1597;4;5cm upper;1
0,057;22,8456;23;60;2264;1603;4;5cm upper;1
0,057;22,8456;23;60;2282;1621;4;5cm upper;1
0,057;22,8456;23;60;2297;1636;4;5cm upper;1
0,057;22,8456;23;60;2334;1673;4;5cm upper;1
0,057;22,8456;23;60;2284;1623;4;5cm upper;1
0,057;22,8456;23;60;2450;1789;4;5cm upper;1
0,057;22,8456;23;60;2190;1529;4;5cm upper;1
0,057;22,8456;23;60;2272;1611;4;5cm upper;1
0,057;22,8456;23;60;2252;1591;4;5cm upper;1
0,057;22,8456;23;60;2230;1569;4;5cm upper;1
0,057;22,8456;23;60;2146;1485;4;5cm upper;1
0,057;22,8456;23;60;2005;1344;4;5cm upper;1
0,057;22,8456;23;60;1989;1328;4;5cm upper;1
0,057;22,8456;23;60;1925;1264;4;5cm upper;1
0,057;22,8456;23;60;1943;1282;4;5cm upper;1
0,057;22,8456;23;60;1991;1330;4;5cm upper;1
0,057;22,8456;23;60;2017;1356;4;5cm upper;1
0,0784;31,42272;31;80;1826;1595;2;at point;1
0,0784;31,42272;31;80;1796;1565;2;at point;1
0,0784;31,42272;31;80;1693;1462;2;at point;1
0,0784;31,42272;31;80;1687;1456;2;at point;1
0,0784;31,42272;31;80;1689;1458;2;at point;1
0,0784;31,42272;31;80;1673;1442;2;at point;1
0,0784;31,42272;31;80;1737;1506;2;at point;1
0,0784;31,42272;31;80;1764;1533;2;at point;1
0,0784;31,42272;31;80;1816;1585;2;at point;1
0,0784;31,42272;31;80;1774;1543;2;at point;1
0,0784;31,42272;31;80;1719;1488;2;at point;1
0,0784;31,42272;31;80;1740;1509;2;at point;1
0,0784;31,42272;31;80;1759;1528;2;at point;1
0,0784;31,42272;31;80;1747;1516;2;at point;1
0,0784;31,42272;31;80;1819;1588;2;at point;1
0,0784;31,42272;31;80;1807;1576;2;at point;1
0,0784;31,42272;31;80;1764;1533;2;at point;1
0,0784;31,42272;31;80;1727;1496;2;at point;1
0,0784;31,42272;31;80;1788;1557;2;at point;1
0,0784;31,42272;31;80;2014;1783;2;at point;1
0,0784;31,42272;31;80;1930;1699;2;at point;1
0,0784;31,42272;31;80;1834;1603;2;at point;1
0,0784;31,42272;31;80;1743;1512;2;at point;1
0,0784;31,42272;31;80;1684;1453;2;at point;1
0,0784;31,42272;31;80;1666;1435;2;at point;1
0,0784;31,42272;31;80;1668;1437;2;at point;1
0,0784;31,42272;31;80;1678;1447;2;at point;1
0,0784;31,42272;31;80;1664;1433;2;at point;1
0,0784;31,42272;31;80;1691;1460;2;at point;1
0,0784;31,42272;31;80;1644;1413;2;at point;1
0,0784;31,42272;31;80;1650;1419;2;at point;1
0,0784;31,42272;31;80;1641;1410;2;at point;1
0,0784;31,42272;31;80;1625;1394;2;at point;1
0,0784;31,42272;31;80;1594;1363;2;at point;1
0,0784;31,42272;31;80;1555;1324;2;at point;1
0,0784;31,42272;31;80;1507;1276;2;at point;1
0,0784;31,42272;31;80;1509;1278;2;at point;1
0,0784;31,42272;31;80;1548;1317;2;at point;1
0,0784;31,42272;31;80;1597;1366;2;at point;1
0,0784;31,42272;31;80;1663;1432;2;at point;1
0,0784;31,42272;31;80;1679;1448;2;at point;1
0,0784;31,42272;31;80;1662;1431;2;at point;1
0,0784;31,42272;31;80;1645;1414;2;at point;1
0,0784;31,42272;31;80;1687;1456;2;at point;1
0,0784;31,42272;31;80;1823;1592;2;at point;1
0,0784;31,42272;31;80;1764;1533;2;at point;1
0,0784;31,42272;31;80;1687;1456;2;at point;1
0,0784;31,42272;31;80;1634;1403;2;at point;1
0,0784;31,42272;31;80;1605;1374;2;at point;1
0,0784;31,42272;31;80;1612;1381;2;at point;1
0,0784;31,42272;31;80;1595;1364;2;at point;1
0,0784;31,42272;31;80;1552;1321;2;at point;1
0,0784;31,42272;31;80;1594;1363;2;at point;1
0,0784;31,42272;31;80;1578;1347;2;at point;1
0,0784;31,42272;31;80;1639;1408;2;at point;1
0,0784;31,42272;31;80;1622;1391;2;at point;1
0,0784;31,42272;31;80;1683;1452;2;at point;1
0,0784;31,42272;31;80;1677;1446;2;at point;1
0,0784;31,42272;31;80;1783;1552;2;at point;1
0,0784;31,42272;31;80;1717;1486;2;at point;1
0,0784;31,42272;31;80;1688;1457;2;at point;1
0,0784;31,42272;31;80;1644;1413;2;at point;1
0,0784;31,42272;31;80;1575;1344;2;at point;1
0,0784;31,42272;31;80;1561;1330;2;at point;1
0,0784;31,42272;31;80;1619;1388;2;at point;1
0,0784;31,42272;31;80;1586;1355;2;at point;1
0,0784;31,42272;31;80;1526;1295;2;at point;1
0,0784;31,42272;31;80;1525;1294;2;at point;1
0,0784;31,42272;31;80;1515;1284;2;at point;1
0,0784;31,42272;31;80;1529;1298;2;at point;1
0,0784;31,42272;31;80;1607;1376;2;at point;1
0,0784;31,42272;31;80;1650;1419;2;at point;1
0,0784;31,42272;31;80;1673;1442;2;at point;1
0,0784;31,42272;31;80;1666;1435;2;at point;1
0,0784;31,42272;31;80;1649;1418;2;at point;1
0,0784;31,42272;31;80;1682;1451;2;at point;1
0,0784;31,42272;31;80;1732;1501;2;at point;1
0,0784;31,42272;31;80;1722;1491;2;at point;1
0,0784;31,42272;31;80;1645;1414;2;at point;1
0,0784;31,42272;31;80;1596;1365;2;at point;1
0,0784;31,42272;31;80;1587;1356;2;at point;1
0,0784;31,42272;31;80;1591;1360;2;at point;1
0,0784;31,42272;31;80;1589;1358;2;at point;1
0,0784;31,42272;31;80;1572;1341;2;at point;1
0,0784;31,42272;31;80;1527;1296;2;at point;1
0,0784;31,42272;31;80;1439;1208;2;at point;1
0,0784;31,42272;31;80;1437;1206;2;at point;1
0,0784;31,42272;31;80;1569;1338;2;at point;1
0,0784;31,42272;31;80;1613;1382;2;at point;1
0,0784;31,42272;31;80;1661;1430;2;at point;1
0,0784;31,42272;31;80;1601;1370;2;at point;1
0,0784;31,42272;31;80;1559;1328;2;at point;1
0,0784;31,42272;31;80;1544;1313;2;at point;1
0,0784;31,42272;31;80;1521;1290;2;at point;1
0,0784;31,42272;31;80;1554;1323;2;at point;1
0,0784;31,42272;31;80;1431;1200;2;at point;1
0,0784;31,42272;31;80;1430;1199;2;at point;1
0,0784;31,42272;31;80;1472;1241;2;at point;1
0,0784;31,42272;31;80;1414;1183;2;at point;1
0,0784;31,42272;31;80;1458;1227;2;at point;1
0,0784;31,42272;31;80;1520;1289;2;at point;1
0,0784;31,42272;31;80;2024;1398;4;at point;1
0,0784;31,42272;31;80;2017;1391;4;at point;1
0,0784;31,42272;31;80;2094;1468;4;at point;1
0,0784;31,42272;31;80;2037;1411;4;at point;1
0,0784;31,42272;31;80;2022;1396;4;at point;1
0,0784;31,42272;31;80;2024;1398;4;at point;1
0,0784;31,42272;31;80;2006;1380;4;at point;1
0,0784;31,42272;31;80;2033;1407;4;at point;1
0,0784;31,42272;31;80;2040;1414;4;at point;1
0,0784;31,42272;31;80;2025;1399;4;at point;1
0,0784;31,42272;31;80;2040;1414;4;at point;1
0,0784;31,42272;31;80;2029;1403;4;at point;1
0,0784;31,42272;31;80;2050;1424;4;at point;1
0,0784;31,42272;31;80;2042;1416;4;at point;1
0,0784;31,42272;31;80;2057;1431;4;at point;1
0,0784;31,42272;31;80;2034;1408;4;at point;1
0,0784;31,42272;31;80;2065;1439;4;at point;1
0,0784;31,42272;31;80;2055;1429;4;at point;1
0,0784;31,42272;31;80;2044;1418;4;at point;1
0,0784;31,42272;31;80;2061;1435;4;at point;1
0,0784;31,42272;31;80;2068;1442;4;at point;1
0,0784;31,42272;31;80;2059;1433;4;at point;1
0,0784;31,42272;31;80;2061;1435;4;at point;1
0,0784;31,42272;31;80;2097;1471;4;at point;1
0,0784;31,42272;31;80;2045;1419;4;at point;1
0,0784;31,42272;31;80;2048;1422;4;at point;1
0,0784;31,42272;31;80;2064;1438;4;at point;1
0,0784;31,42272;31;80;2043;1417;4;at point;1
0,0784;31,42272;31;80;2050;1424;4;at point;1
0,0784;31,42272;31;80;2073;1447;4;at point;1
0,0784;31,42272;31;80;2026;1400;4;at point;1
0,0784;31,42272;31;80;2044;1418;4;at point;1
0,0784;31,42272;31;80;2036;1410;4;at point;1
0,0784;31,42272;31;80;2043;1417;4;at point;1
0,0784;31,42272;31;80;2019;1393;4;at point;1
0,0784;31,42272;31;80;2055;1429;4;at point;1
0,0784;31,42272;31;80;2048;1422;4;at point;1
0,0784;31,42272;31;80;2061;1435;4;at point;1
0,0784;31,42272;31;80;2040;1414;4;at point;1
0,0784;31,42272;31;80;2043;1417;4;at point;1
0,0784;31,42272;31;80;2066;1440;4;at point;1
0,0784;31,42272;31;80;2062;1436;4;at point;1
0,0784;31,42272;31;80;2030;1404;4;at point;1
0,0784;31,42272;31;80;2043;1417;4;at point;1
0,0784;31,42272;31;80;2066;1440;4;at point;1
0,0784;31,42272;31;80;2073;1447;4;at point;1
0,0784;31,42272;31;80;2070;1444;4;at point;1
0,0784;31,42272;31;80;2041;1415;4;at point;1
0,0784;31,42272;31;80;2050;1424;4;at point;1
0,0784;31,42272;31;80;2087;1461;4;at point;1
0,0784;31,42272;31;80;2036;1410;4;at point;1
0,0784;31,42272;31;80;2048;1422;4;at point;1
0,0784;31,42272;31;80;2053;1427;4;at point;1
0,0784;31,42272;31;80;2030;1404;4;at point;1
0,0784;31,42272;31;80;2033;1407;4;at point;1
0,0784;31,42272;31;80;2025;1399;4;at point;1
0,0784;31,42272;31;80;2022;1396;4;at point;1
0,0784;31,42272;31;80;2036;1410;4;at point;1
0,0784;31,42272;31;80;2046;1420;4;at point;1
0,0784;31,42272;31;80;2037;1411;4;at point;1
0,0784;31,42272;31;80;2060;1434;4;at point;1
0,0784;31,42272;31;80;2020;1394;4;at point;1
0,0784;31,42272;31;80;2028;1402;4;at point;1
0,0784;31,42272;31;80;2050;1424;4;at point;1
0,0784;31,42272;31;80;2023;1397;4;at point;1
0,0784;31,42272;31;80;2050;1424;4;at point;1
0,0784;31,42272;31;80;2073;1447;4;at point;1
0,0784;31,42272;31;80;2065;1439;4;at point;1
0,0784;31,42272;31;80;2066;1440;4;at point;1
0,0784;31,42272;31;80;2062;1436;4;at point;1
0,0784;31,42272;31;80;2032;1406;4;at point;1
0,0784;31,42272;31;80;2022;1396;4;at point;1
0,0784;31,42272;31;80;2044;1418;4;at point;1
0,0784;31,42272;31;80;2077;1451;4;at point;1
0,0784;31,42272;31;80;2050;1424;4;at point;1
0,0784;31,42272;31;80;2076;1450;4;at point;1
0,0784;31,42272;31;80;2086;1460;4;at point;1
0,0784;31,42272;31;80;2069;1443;4;at point;1
0,0784;31,42272;31;80;2088;1462;4;at point;1
0,0784;31,42272;31;80;2043;1417;4;at point;1
0,0784;31,42272;31;80;2046;1420;4;at point;1
0,0784;31,42272;31;80;2038;1412;4;at point;1
0,0784;31,42272;31;80;2017;1391;4;at point;1
0,0784;31,42272;31;80;2029;1403;4;at point;1
0,0784;31,42272;31;80;2060;1434;4;at point;1
0,0784;31,42272;31;80;2044;1418;4;at point;1
0,0784;31,42272;31;80;2048;1422;4;at point;1
0,0784;31,42272;31;80;2051;1425;4;at point;1
0,0784;31,42272;31;80;2068;1442;4;at point;1
0,0784;31,42272;31;80;2038;1412;4;at point;1
0,0784;31,42272;31;80;2053;1427;4;at point;1
0,0784;31,42272;31;80;2044;1418;4;at point;1
0,0784;31,42272;31;80;2048;1422;4;at point;1
0,0784;31,42272;31;80;2047;1421;4;at point;1
0,0784;31,42272;31;80;2031;1405;4;at point;1
0,0784;31,42272;31;80;2064;1438;4;at point;1
0,0784;31,42272;31;80;2018;1392;4;at point;1
0,0784;31,42272;31;80;2024;1398;4;at point;1
0,0784;31,42272;31;80;2019;1393;4;at point;1
0,0784;31,42272;31;80;2024;1398;4;at point;1
0,0784;31,42272;31;80;2027;1401;4;at point;1
0,0784;31,42272;31;80;1778;1512;2;5cm upper;1
0,0784;31,42272;31;80;1546;1280;2;5cm upper;1
0,0784;31,42272;31;80;2095;1829;2;5cm upper;1
0,0784;31,42272;31;80;3121;2855;2;5cm upper;1
0,0784;31,42272;31;80;2838;2572;2;5cm upper;1
0,0784;31,42272;31;80;2758;2492;2;5cm upper;1
0,0784;31,42272;31;80;1593;1327;2;5cm upper;1
0,0784;31,42272;31;80;1166;900;2;5cm upper;1
0,0784;31,42272;31;80;789;523;2;5cm upper;1
0,0784;31,42272;31;80;557;291;2;5cm upper;1
0,0784;31,42272;31;80;709;443;2;5cm upper;1
0,0784;31,42272;31;80;614;348;2;5cm upper;1
0,0784;31,42272;31;80;1025;759;2;5cm upper;1
0,0784;31,42272;31;80;2227;1961;2;5cm upper;1
0,0784;31,42272;31;80;796;530;2;5cm upper;1
0,0784;31,42272;31;80;406;140;2;5cm upper;1
0,0784;31,42272;31;80;1190;924;2;5cm upper;1
0,0784;31,42272;31;80;2309;2043;2;5cm upper;1
0,0784;31,42272;31;80;2631;2365;2;5cm upper;1
0,0784;31,42272;31;80;2862;2596;2;5cm upper;1
0,0784;31,42272;31;80;2658;2392;2;5cm upper;1
0,0784;31,42272;31;80;2565;2299;2;5cm upper;1
0,0784;31,42272;31;80;2394;2128;2;5cm upper;1
0,0784;31,42272;31;80;2913;2647;2;5cm upper;1
0,0784;31,42272;31;80;2419;2153;2;5cm upper;1
0,0784;31,42272;31;80;2900;2634;2;5cm upper;1
0,0784;31,42272;31;80;2757;2491;2;5cm upper;1
0,0784;31,42272;31;80;3490;3224;2;5cm upper;1
0,0784;31,42272;31;80;3252;2986;2;5cm upper;1
0,0784;31,42272;31;80;2724;2458;2;5cm upper;1
0,0784;31,42272;31;80;2521;2255;2;5cm upper;1
0,0784;31,42272;31;80;2483;2217;2;5cm upper;1
0,0784;31,42272;31;80;2470;2204;2;5cm upper;1
0,0784;31,42272;31;80;2058;1792;2;5cm upper;1
0,0784;31,42272;31;80;1691;1425;2;5cm upper;1
0,0784;31,42272;31;80;2009;1743;2;5cm upper;1
0,0784;31,42272;31;80;2350;2084;2;5cm upper;1
0,0784;31,42272;31;80;2821;2555;2;5cm upper;1
0,0784;31,42272;31;80;3022;2756;2;5cm upper;1
0,0784;31,42272;31;80;3504;3238;2;5cm upper;1
0,0784;31,42272;31;80;3233;2967;2;5cm upper;1
0,0784;31,42272;31;80;2826;2560;2;5cm upper;1
0,0784;31,42272;31;80;2792;2526;2;5cm upper;1
0,0784;31,42272;31;80;2658;2392;2;5cm upper;1
0,0784;31,42272;31;80;2766;2500;2;5cm upper;1
0,0784;31,42272;31;80;1664;1398;2;5cm upper;1
0,0784;31,42272;31;80;1331;1065;2;5cm upper;1
0,0784;31,42272;31;80;971;705;2;5cm upper;1
0,0784;31,42272;31;80;1293;1027;2;5cm upper;1
0,0784;31,42272;31;80;1210;944;2;5cm upper;1
0,0784;31,42272;31;80;1267;1001;2;5cm upper;1
0,0784;31,42272;31;80;859;593;2;5cm upper;1
0,0784;31,42272;31;80;1487;1221;2;5cm upper;1
0,0784;31,42272;31;80;2233;1967;2;5cm upper;1
0,0784;31,42272;31;80;896;630;2;5cm upper;1
0,0784;31,42272;31;80;370;104;2;5cm upper;1
0,0784;31,42272;31;80;374;108;2;5cm upper;1
0,0784;31,42272;31;80;642;376;2;5cm upper;1
0,0784;31,42272;31;80;1381;1115;2;5cm upper;1
0,0784;31,42272;31;80;532;266;2;5cm upper;1
0,0784;31,42272;31;80;818;552;2;5cm upper;1
0,0784;31,42272;31;80;1637;1371;2;5cm upper;1
0,0784;31,42272;31;80;1308;1042;2;5cm upper;1
0,0784;31,42272;31;80;1778;1512;2;5cm upper;1
0,0784;31,42272;31;80;3207;2941;2;5cm upper;1
0,0784;31,42272;31;80;1308;1042;2;5cm upper;1
0,0784;31,42272;31;80;1470;1204;2;5cm upper;1
0,0784;31,42272;31;80;1905;1639;2;5cm upper;1
0,0784;31,42272;31;80;1485;1219;2;5cm upper;1
0,0784;31,42272;31;80;2245;1979;2;5cm upper;1
0,0784;31,42272;31;80;4328;4062;2;5cm upper;1
0,0784;31,42272;31;80;5574;5308;2;5cm upper;1
0,0784;31,42272;31;80;4653;4387;2;5cm upper;1
0,0784;31,42272;31;80;3462;3196;2;5cm upper;1
0,0784;31,42272;31;80;3458;3192;2;5cm upper;1
0,0784;31,42272;31;80;2765;2499;2;5cm upper;1
0,0784;31,42272;31;80;3284;3018;2;5cm upper;1
0,0784;31,42272;31;80;3942;3676;2;5cm upper;1
0,0784;31,42272;31;80;4417;4151;2;5cm upper;1
0,0784;31,42272;31;80;4312;4046;2;5cm upper;1
0,0784;31,42272;31;80;4134;3868;2;5cm upper;1
0,0784;31,42272;31;80;3146;2880;2;5cm upper;1
0,0784;31,42272;31;80;2269;2003;2;5cm upper;1
0,0784;31,42272;31;80;2221;1955;2;5cm upper;1
0,0784;31,42272;31;80;2434;2168;2;5cm upper;1
0,0784;31,42272;31;80;2758;2492;2;5cm upper;1
